dzr_sng_id,sng_id,art_name_lower,track_id
11509099,SOPXJWX12A58A7567A,the lawrence arms,TRCWYGD128F4259C3A
115996280,SOBTRPL12AAF3B1EE9,the spongetones,TRUWDIQ128F92F9579
11913589,SOAACNA12AB01867BA,ayria,TRONHXQ12903CE394E
3599237,SOFQMTM12AB0185961,dane cook,TRCMARN128F933AE9B
12499459,SOGIYPY12A6D4F8B44,slick rick,TRMWCKF128F148D40F
87475501,SOXJYIP12AB0184139,blackmore's night,TRRSLCW128F933E6B9
107868412,SONBIMB12AC3DF5C3A,los visitantes,TRDORDY12903CE99C3
117203712,SOPZJQI12AB0184A0E,mavado,TRRVVWK12903CE2F8E
85335686,SOANDCH12AB018D6D7,joan of arc,TRHFNVE12903CE8342
118646304,SOHFJGG12A8C138EBC,maximilian hecker,TRYUQTF128F9339A0E
16961324,SOHNKGJ12AB017F961,sodom,TRIPAIK128F930D3D7
75340215,SOCDQTH12AB0183532,matisse,TRGFKSY128F9313ADF
788904,SOTJIBG12A6701DAD5,then jerico,TRZIKHK128E0786B71
3433550,SOREGZV12A6D4F46A3,david mccallum,TRPIZJF128F1461567
2477009,SOJCBYR12A67ADA5D2,stella,TRHIBLP128EF33DEBC
98508074,SOHYRPK12A8C136590,sheavy,TRBOAUD128F4285B14
100155808,SOGIOPC12A8C13E732,goldfinger,TRETBIB128F4284C5A
114507936,SOVDSSH12A8C134771,hooverphonic,TRKRELB128F424BD99
3216956,SONHPKV12AB017D630,we are scientists,TRXVNGY128F92F1F44
11186310,SOYCDDE12AB017C870,bobby brown,TRQATYU128F92FF77C
63165972,SOYZKHP12AB0181866,the radio stars,TRZAWWI128F9328FF0
116414532,SOKTDMH12AAF3B29B7,the spongetones,TRJRUEX128F92F5080
101691247,SOHSOKM12AB0184A54,syncopix,TRFXBTV128F931F010
3523629,SOVDQJK12A6BD56763,klaus lage band,TRGDPGJ128EF34E5B6
967375,SOEWVSX12A58A782F7,tyrese,TRGOCXO128F428B090
15376847,SONOQNB12AB01835C7,sabrina,TRKRRVF128F93498BF
3749718,SOIUNIU12A8C143584,jack the ripper,TRTWBDK128F92C59EE
54173591,SOTUHHZ12A8C143C48,pastor troy,TRJUQJO128F931DB8E
2011412,SOSQZWH12A8C13162F,agency 1994,TRDHKCY128F424206C
82524074,SOELWVC12AB01879CF,ginuwine,TRGZXDO128F93312D0
113329240,SOCHYCI12A8C13A966,dan hill,TRCCTLV128F426DA67
10329508,SOIXNKJ12A8C13E1F2,terence trent d'arby,TRNAQLX128F42AE622
85196178,SOFEEKW12A6701DE61,drag-on,TRRAREE128E07924ED
85335674,SOEXKCM12AB0187D18,joan of arc,TRFMHRG12903CE8334
6504388,SOCFOCR12AC392A85A,penta,TRONGVK12903CE56DA
10712103,SOJDENX12A8C140219,june tabor,TRHKBEX128F92EED38
3372932,SOLEIIR12A58A7D739,albert collins,TRYWDOW128F146929C
67696133,SOAZRAX12A58A789A2,mecano,TROXWIN128F4294884
15438396,SOQBBFQ12A8AE47869,kristian meurman,TRMCHCM128F425E987
6120488,SOCTGHW12A6D4FD258,michael w smith,TRRFLWF128F930EEFF
11880034,SOEDKCQ12AB01849FA,salty dog,TRMCBGO128F93280DF
90885573,SOBLENC12A8C1331C5,roger chapman,TRRFSER128F423C5BF
75473546,SOIDYGQ12A8AE46D05,terence trent d'arby,TRUASYF128F426C248
3431672,SONLVCK12A58A7BB97,david axelrod,TRZRBET128F145F1FC
11340235,SOZFYXE12AB0184BAC,negative format,TRLEELZ128F933504C
63421368,SOWZCTA12A8C13ECFE,rose maddox,TRSUUKJ128F42904EF
132262366,SOCMBWM12D0219A30A,danzig,TRJLVSM128F92ED2C7
95596304,SOSOGTB12AB018122B,root,TRWEJEC128F92FBF22
74782389,SOWLJDU12A8C13B579,boom bip,TRBAUZX128F429DBE9
3417090,SOIBGCT12AB017FB5A,chris thile,TRFFYOC128F92FB0D4
115970666,SOLCFHJ12AB017C2F4,the spongetones,TROEPPG128F92FD137
76199866,SOAEGUF12AB017C4E4,pelle carlberg,TRHMLQT12903CB645E
83110974,SOSJWFQ12A8C134F23,sibongile khumalo,TRMITGT128F4279E03
3417087,SOHQCQC12AB017FB43,chris thile,TRVWFZM128F92FB0CB
101187252,SOYYWGD12A58A7E899,rhonda vincent,TRRJDES128F92FE6BD
116689382,SOFTBFF12AB018253A,sergio vega,TRSPSGC128F9343E05
67735292,SOIXEEE12A8C13BA87,tulipunaruusut,TRTERYE128F429AC06
96990320,SOYKYEK12A8C141707,birmingham jubilee singers,TRUETJL128F42A046B
85709086,SOYILGX12AB018223F,detroit's most wanted,TRPBHUX128F93157F4
4563419,SONKGEE12AB017AA43,low low low la la la love love love,TRSVFXB128F930BBD4
2086433,SOKJBFZ12A81C1F8AB,joe d'urso & stone caravan,TRFAPTH128F422B5C6
2511496,SOGRYHV12A6310E1C6,shed seven,TRVKSYL128E0783458
95085098,SOENHHZ12AB018D811,evolution,TRSMNAJ12903CDEE2B
13287382,SOPAMJO12AC46891AA,eraserheads,TRDRMLG12903CF3E0D
132197490,SOCQTPI12AB0182DB9,ednita nazario,TRZZBVD128F9334F47
20678741,SOLVMDJ12A6D4FAD22,lone justice,TREJWEU128F148D1E3
62048161,SOBPKWN12AB018320A,daniel lanois,TRNHAFG128F93056C5
2639383,SOGEARN12AB017FFEA,chiens de paille,TRZNXUP128F92FCAF9
11520182,SOOFUMT12A8C133296,nofx,TRAYABW128F4235888
69001772,SOKAGAD12A8C141ACA,soulsavers,TRBXSYF128F931B4EA
63407054,SOPQGAU12A6D4FA224,tarrus riley,TRTZYTX128F423905F
997817,SOMBGIT12A8C13BC40,ezkimo,TRZKHKR128F4295B2B
48927381,SODLBXO12A8C1405AC,joelho de porco,TRZLFIH128F429E3F8
6249631,SOQCCCQ12AB01828E1,nural,TRQEJBN128F932245F
2116701,SOWGTPD12A8C133D6F,guzzard,TRUAJDC128F4263AE5
11168901,SOAWFGR12AB01837F1,park-like setting,TRVHQHB128F9330E4F
5195572,SOETNCX12A58A7A0CD,taxiride,TRVAGIZ128F4243638
80273956,SOZVNFO12AB017D8F5,submersed,TRJXJZH128F9326BF1
2796577,SORVOIX12AB0183C9A,dee dee sharp,TRALJLG128F9321319
13161002,SOXPKWP12A58A77380,donell jones,TRTQJOF128F930BA0F
14142838,SOPOJJH12A6D4F7CA1,lemon,TRUWWTO128E07947A8
3440690,SOLIGTC12A6D4F6882,divinyls,TREIQIS128F145C0F2
92182798,SOYQRBY12AB018C3B9,robert michaels,TRJMACE12903CCE0D8
15703647,SOLODVP12AB017E98E,annett louisan,TRVQYAK128F92F3152
6555552,SOVUKMY12AC392A881,penta,TRLUTCD12903CE56A6
135743790,SOFMAKU12A8C135B3C,mijares,TRSWRFO128F4258FBD
11151425,SOUDLSK12AB01840E0,usurp synapse,TRXGVRI128F930B633
121928664,SOAICDR12AB018A913,deniece williams,TRAYZWJ128F933672D
64312685,SONRBEC12A8C13C040,eths,TRLTRCN128F42850CD
62820847,SOACKUE12A58A77145,showaddywaddy,TRKBLTS128F92D0CA3
64312674,SOXTFTQ12A8C13DB32,eths,TRQYVLF128F42850B2
77438901,SOYMWNY12A58A76158,hannah montana,TRTJLBL128F42963BC
4951422,SOTVNZF12AC960A5E9,coronatus,TRMXDCK12903CF584E
73459196,SOIPOMK12AB0188C8F,the fine arts showcase,TRGUGLI12903CB520B
4008447,SOFCZQO12AB0183216,beth orton,TRXQCWA128F92F83E5
63115285,SOBYKOQ12AC468D5D2,christopher o'riley,TRNHLYA12903CEC6AB
1487758,SOPKJGF12A8C1342ED,guzzard,TROXXAA128F4263C3C
18126030,SOQWMUS12A8C13F807,gary bartz,TRKGDUI128F428AB93
116414546,SOLGKFD12AAF3B2DC8,the spongetones,TRKRBKV128F92F5095
11814961,SOHMBLE12AB017DFEE,the unfinished sympathy,TRSPNCR128F92F9635
3178291,SOATIZB12A8C13A185,the undecided,TRJQMIN128F4277CBF
1156815,SOAJVAQ12A8C13C926,merche,TRJCGXF128F427DBB8
108661180,SOHJYES12AB018B19B,orphaned land,TRZVIAP12903CAEB8C
7199387,SONVRWD12AB0186048,toni fisher,TRQCTDC128F933AF5B
125844493,SOUKTOH12A8C139FED,blanc faces,TRKVAGT128F42857F0
5195569,SOCPQPE12A8AE47F08,taxiride,TRBEWLE128F4243630
10912958,SOIWEAH12AB01873B4,the shakin' apostles,TRHNDZV12903CD7D3A
5195577,SOVCOZS12A8AE47F41,taxiride,TRKRVIB128F4243642
3394275,SOTGPUO12AB017F224,before the dawn,TRRJKMU128F92F1F7F
118646648,SOAUDIY12A8C13790E,maximilian hecker,TRLJEQV128F9339D7B
118188834,SOTCPDD12A6D4FA1B4,clint mansell,TRWHHPY128F14AD47A
1604631,SOYSRQV12A8C1386B4,vitamin x,TRFJOYI128F4277AD1
64251831,SOMHAAA12A58A7D1AC,nathan moore,TROZOTA12903D02FFD
4606752,SOODHZA12AB017EF18,omar pene,TROZYCJ128F9341722
1626486,SOPZTDQ12A8C1357D0,am i blood,TRSZYQW128F424D48A
11365215,SOLIBPJ12A8C13C137,the sneetches,TRIQKIR128F42704EB
124517982,SOKDJSU12AB0184F99,peasant,TRQZZCN12903CA5E89
4729350,SOVXZCC12AB018B825,toad,TREXZOJ12903CD51C6
9870720,SOJAFPR12A58A793C8,efterklang,TRHGZOS128F427ADB3
3039828,SOKUKNN12AB017E17D,sophie ellis-bextor,TRFGVHI128F9304206
90447879,SOAFIUN12AB017B987,the mission,TRWMHQF128F9303640
6251624,SOOWFGI12A58A7A3A6,phil the agony,TRORXRR128F9334188
85334382,SOFRJWB12AB018AAEE,joan of arc,TRWMSCX12903CE41B6
6251631,SOOMOPV12AB0181313,phil the agony,TRLJMJO128F9334195
76254899,SOFJGUO12AC907258E,pelle carlberg,TRFVGHW12903CFB6B7
9897827,SOAQACY12AC9072DE1,thee headcoatees,TRUXZBE12903CF29AA
11365216,SONGCSM12A8C13C13B,the sneetches,TRENLFU128F42704EC
13238768,SOLNFGB12A58A7D599,gemelli diversi,TRODEDI128F4292264
13561957,SOGBCSL12AB017CB1E,mani spinx,TROZEIR128F92EA987
64586569,SOQEQOS12A8C137E23,7 seconds,TRYOGXX128F42483A6
104601236,SOBUOUG12AB018E30D,arthur lyman,TRNNMAY12903CCB1A7
66856707,SOMLKMT12AB01893AF,estudiantina invasora,TRTIWJI12903CC29FD
17141595,SOVBGXD12AB0187CE8,bescenta,TRUXWPZ12903CA7F39
78402924,SOBNPYS12AB018947C,diomedes diaz;ivan zuleta,TRFUCSM128F93435D6
90885557,SOGOHRR12A58A7A099,roger chapman,TRMVIDF12903D020DF
3069717,SOLFHVO12AAF3B3500,winston mcanuff,TRDFEEZ128F92F7604
2592770,SOPCBVM12A8C13889E,coronatus,TRNATIL128F426B237
4225049,SOJIJFA12AAF3B47F6,kings of convenience,TRNNOXC128F9304916
98880774,SOEVBTL12A6D4F6C6C,howard jones,TRGSRUG128F146F165
13330592,SOWZQNY12AB018177D,silvestre dangond & juancho de la espriella,TRQVTAC128F934329A
3309348,SODIIXK12A58A805B7,peter hammill,TRPNXFG128F4229607
118188822,SOPIXDH12A6D4FA1AE,clint mansell,TRUNNTB128F14AD474
10940673,SOWILHT12AB018524D,cheju,TRYUXEK128F9303F1F
15099265,SOTNNAJ12A8C1329F8,the breeders,TRVXRNU128F423EADF
95419926,SOZCGYZ12AB0184BA0,root,TRVQMUT128F92FBEFC
16957783,SOFZUXI12A8C13F0E4,the mission,TRYFTJX128F932A824
13145802,SOYVJSN12A8C13ECE4,the zutons,TRFNXMP128F42B0859
98330242,SORIAPZ12AC9070F58,fu manchu,TRPRLYL12903CEEFF1
2224746,SOIEXOM12A6D4FB253,dr ring-ding & the senior allstars,TRBKHAL128F14A35E4
101691297,SOOIHSB12AB018D6EF,syncopix,TRZOMJB12903CBE49E
118733606,SOAHVOP12AB018CFFF,laurel aitken,TRCOVRA12903CCDE67
34975801,SOIGUVN12A58A797F2,snog,TRVMVOM128F93056D8
126598067,SOEOPYU12AB0186247,the boswell sisters,TREDPYQ12903C9D711
2175004,SODTVQA12A6D4F6CBB,the mission,TRTBGBC128EF365F6A
88020063,SOLPPMY12B0B80858F,bourbon princess,TRYMSWX128F4237D5F
3394279,SOEZNJG12A58A7D64B,before the dawn,TRAETEP128F92F1F8C
122543158,SOEWLSH12A8C140453,onslaught,TRQYIGJ128F92CAA65
11497898,SOFFUEB12A6D4FCF42,age of nemesis,TRVSCYU128F42195DE
2168697,SOHBBJD12A58A7D1C7,donell jones,TRXQCEE128F42B81DB
96613004,SOYWTZV12A58A7CDC7,the acacia strain,TRJQPIL12903CC71E7
12042662,SOHWLDU12A58A7A757,free diamonds,TRAKWGG128F4291740
3433538,SORTDTS12A6D4F4699,david mccallum,TRWUFFN128F146155B
73459193,SOPHWJM12AB0188C7D,the fine arts showcase,TRYOSLU12903CB5204
668930,SOAYBGB12A8C13B6EE,daniel lanois,TRNOJLJ128F426D3E9
132197480,SOADCZG12A8C143A8F,ednita nazario,TRUOCKK128F92DB624
13165945,SOOMNUO12A58A7D199,charlotte martin,TRAHUQJ128F428ED6D
108832100,SOKHNNW12AC468AD2A,venetian snares,TRIOEWM12903D15D5F
3749719,SOMDPUX12A8C14358E,jack the ripper,TRJPKSH128F92C59EF
82722000,SOJDSDI12A58291362,yuridia,TRSLIEE128F934BF4D
5649172,SOADDWO12AC3DF73C7,filteria,TRIRWFH12903CEA96B
11841222,SOYLIGO12AB0186A6D,racetrack babies,TRULOTF128F933A425
73613615,SOHBALV12A8AE48A50,mark stewart,TRWJPPR128F4237440
108637082,SOCJSSF12A6D227221,merauder,TRSKGBY12903CF43FB
96613020,SOKLHEG12AB018673C,the acacia strain,TRDCAJI12903CC7202
136340070,SOESBKM12A6D4F6B39,bobby womack,TRZWLCQ128F14599DC
3910666,SOFBRDF12A6D4F7632,fran perea,TRSPDVH128F147F1B6
108635214,SOANPVU12A8C14366B,james labrie,TRHQHHZ128F92E4E1E
3350833,SOKFOXN12A6D4FA923,marco parente,TRRMNJW128F1496C85
3473149,SOUARNS12A6D4F81B6,ghoti hook,TROIGHG128F145C493
74584581,SOCFEML12A8C142297,amy allison,TRBSJHT128F92F34E2
4103628,SOPTBWS12AB0185EF8,nelson ned,TROTBIJ128F931EAF2
77263373,SODHTKE12A8C13C653,orphanage,TRHMTST128F426A367
4103632,SOHTBBD12AB0185F0A,nelson ned,TRKRGYY128F931EAF6
7867079,SOMAQZJ12A6D4FB60A,pax217,TRGTBBQ128F14B0DCC
11840221,SOPTPXS12A8C13A2FB,ayria,TRHGAOI128F4269769
11833349,SOQVTBN12AAF3B3873,epic soundtracks,TRJNFKI128F92F9EE6
132328168,SOFBNQD12AC46881F3,lord kitchener,TRYFLJI12903CFF7B2
7291835,SOZOQKS12AB0181C94,newfound road,TRYNDDO128F9315B2C
1112718,SOWWFXN12AF729D418,vanessa carlton,TROWLKZ128F4252102
14470407,SOLNJRJ12AAF3B1D79,southern gentlemen,TRCJUZC128F92D9BC4
79469275,SOHHUTG12A8C132449,chris rice,TRWSDFW128F426650A
24247171,SORFAXB12AB018B1B1,necro facility,TRIRVDS12903CC7B72
5433859,SOAIDIA12AB018D500,kurt carr & the kurt carr singers,TRORTYE12903CCA4A2
113387148,SOJMHAC12A6BD55761,samael,TRXEUQY12903CF4225
73613619,SOMFUGR12A8AE48A62,mark stewart,TRPQLZM128F4237444
5195573,SOZYXUJ12A8AE47F27,taxiride,TROVDGD128F4243639
10858611,SOWJQWD12A8C13F177,blood meridian,TRLCFKP128F4293551
63776901,SOHXEEU12AB017F621,southern gentlemen,TRQYGEC128F9310BB6
96613014,SOZHFKQ12AB0186719,the acacia strain,TRNEIBT12903CC71F9
111841470,SOGVXFK12A8C142D75,overcome,TRPWFBD12903CDCDB8
3221730,SONXVOM12A8C133D33,wire daisies,TRCHWSK128F426002B
12045951,SODMUDM12AC468A4D0,nathan moore,TRBRJII12903D02FFF
107377358,SOFUEEJ12AB018A988,cowboy copas,TRWVZNV128F9340347
63650239,SOJIGZE12A8C140F36,the grassmasters,TRYEMPN128F428207A
131212882,SOAQAXW12A8C137157,the real thing,TRLRVLK128F4249F4A
95085092,SOGLKXD12AB018D7F5,evolution,TRZBAQA12903CDEE23
3397492,SOXIMWP12A8C138859,big circo,TREGOID128F425EF8E
4531080,SOVBQAE12AB017D64F,20th century steel band,TRAVGGD128F9323A60
11840217,SOQGLZB12A8C13A2C5,ayria,TRCHQQA128F4269757
125844475,SOIYHCX12A8C13B457,blanc faces,TRITOLJ128F42857E1
12042653,SOTEKSR12A8C142281,free diamonds,TROYBYF128F4291737
118188838,SOIUTWP12A6D4FA1B6,clint mansell,TRLPGXD128F14AD47C
77585802,SOUDEIB12A8C145621,the fine arts showcase,TRMUFEA128F92EEF68
800728,SOZDTAX12A6D4FB43E,lovehatehero,TRGGAPT128F14A5A91
3214140,SOTVXKF12A6D4FA184,victor jara,TRTPICT128F1499947
96884472,SOCDMWR12A8C13191F,karla bonoff,TRBIRPK128F4267CFC
79470863,SOZQEZB12A8AE473B2,chris rice,TRAQJSD128F425AF79
28649211,SOKLNKA12AB01818F8,messy marv,TRKHVKD128F92E731D
13351460,SOEXJZC12AAF3B287A,bata illic,TRFLBGH128F92DEFDB
63405755,SOBXKZE12A6D4FB11F,mavado,TRPUFKM12903CA1272
61463867,SOZUBKR12A8C146A83,skid row,TRWMVCF128F92EBCDE
131746296,SOVKIYK12A8C13215C,3lw,TRVCLUL128F42657D4
82561478,SOIOTQQ12A6D4FA129,nelson ned,TRMCAHF128F1472927
3443913,SOMMJZV12A8C13D22B,dubstar,TRUTOCF128F42959C8
17945323,SONBPZE12A6D4FB0D8,zachary richard,TRSDETA128F14A3117
99872018,SOTEOGU12AC4685993,popperklopper,TRWLPLE12903D07E89
13469173,SOHPGSY12AB01873D4,jet,TRFKODK128F933D612
3444693,SOJBDSB12AB0188B2E,duke pearson,TRSSFZU128F932E203
668936,SOGHTAA12A58A7CA88,daniel lanois,TRZBQEN128F426D3F3
71991737,SORZPCX12A6D4FA8CF,the pastels,TRQBQRN128F42619FF
15779010,SOFCLWK12A8C138235,paulo gonzo,TRFFTCO128F427F5D9
63164289,SOIGAHM12A3F1EC765,james carr,TRCFFFE128F9303A13
7199380,SOWUNNY12AB0186031,toni fisher,TRNXWZU128F933AF54
52890071,SOJLCPG12A8C13C75B,nelson ned,TRGDVXR128F4275A16
134195722,SOJSSKN12AB017BE1A,hardcore superstar,TRWCQWB128F92F4933
3411872,SOFZCIK12A6D4FABA8,cattivi pensieri,TRAINHD128F149AEF7
11880006,SOOZGOL12AB0182298,salty dog,TRJMUOS128F9332068
6446224,SOWXLWQ12A58A7A352,peter hadar,TRRCIRF128F92F18C8
3599240,SOUYJTH12AB0185968,dane cook,TRGUTDU128F933AE9E
11491977,SOWGFAL12A8C13A4F5,the lawrence arms,TRROYBR12903CF2301
121928372,SODNOSI12A8C130D33,deniece williams,TRGBSBV128F42693B8
3883280,SOALESN12A81C22278,robin holcomb,TRBWOXO128F423888F
10750023,SOXKBOE12A8C140553,the pilgrim travelers,TRJBMGJ128F930620C
61602270,SOAKWKC12AB0184436,eths,TRFZCFE128F92F8DD3
85141088,SOGESKN12AB018E5F0,ester drang,TRXZKGZ12903CE86AE
128869034,SOKLQJQ12AB0189673,tommy sands,TRURNYY12903CB108F
947905,SOLZGLL12A8C132A3F,kristin hersh,TROSCTL128F423EAF8
108553328,SORMXDV12AB0180DFC,fu manchu,TRDQZKT12903D0A085
88485739,SODZQAY12A6D4FD26E,billy talent,TRQOYQL128F4223192
5433868,SONQBHE12AB017F87B,kurt carr & the kurt carr singers,TREADPY128F92EB2A3
15376860,SOKTQWL12AB01838CF,sabrina,TRTKMUB128F93498D8
10113808,SOMNUAV12A6D4FB2B7,eli,TRNSIWH128F14B0D80
2224748,SOPANHZ12A6D4FB255,dr ring-ding & the senior allstars,TRZWADZ128F14A35E6
138487747,SOJOGJM12A8C13DC47,yuri,TRFOALN128F42994FB
3832053,SOVKQXE12AB017F474,billy talent,TRHAILS128F9332C1F
95596308,SOJDFSF12AB0181233,root,TRKTJBJ128F92FBF25
63253931,SOFOKSR12A8C13B09F,blue states,TRYYORG128F429ADA6
86614023,SOATPKI12AC3DFAFD0,leonardo favio,TRQQQDB12903CEDE43
116960634,SOTEDLW12AF72A5292,langhorne slim,TRBTEWO12903CF8A98
2008172,SOZETSE12A8C14110E,musafir,TRHCAWF128F4292F65
65627138,SOHPBNM12A8C14016D,tamba trio,TRRWJDW128F42B9294
12266561,SONFLQO12AB0181ADC,princess superstar,TRBTLCV128F93150FF
116960652,SOJZWVC12AC3DF670D,langhorne slim,TRVZLBD12903CF8ABD
65824893,SOPFCFK12A8C13E586,the turbo ac's,TRPAXEH128F42858CC
2467164,SOHTGOX12A8C133D35,ned's atomic dustbin,TRMTILC128F4273FC0
209055,SOMIAXD12A8C141617,fedayi pacha,TRQBBTU128F428757F
3871512,SOEREEO12A81C23512,static-x,TRYVLPR128F4237559
18137030,SOIHZSV12AB017DC1E,rhonda vincent,TRTGYDW128F92FE8EE
137231774,SORGRAD12AC9071914,kate miller-heidke,TROWNVO12903CF534E
2058175,SOSREKQ12A8C13F9D4,mojo nixon,TROKWCG128F428F9BB
300795,SOAFEAY12A8C13FE2E,chin chin,TRQXPDW128F42965F0
13177976,SOTOFWA12AB01859DE,deniece williams,TRPROEX128F9336718
15502097,SOALOTH12AB018196C,michael klostermann,TRHJZYT128F92E1F90
4013901,SOCXYGH12A58A7B629,jet,TRCNJAQ12903C98021
1751948,SOBDVSU12A8C141D74,lillian glinn,TRWFVBM128F429F920
137288498,SOBXERC12A6D4FD375,the hold steady,TRYMYGN128F1489835
13340543,SOLWVFE12AB017DD56,gemelli diversi,TRVYCCL128F92E4DA2
12554441,SOFLCTW12AB018851B,warren smith,TRQGAXG128F93398A4
11389843,SOLBPDG12AB01896DB,metro,TRLYROC128F934320D
100586028,SORJSQB12A8C13C1B4,paul rodgers,TRHDYMJ128F427EF63
3780658,SOVEXPC12A8C140C54,jack the ripper,TRPAKWA128F92C59FF
136404230,SOLLTKK12A6D4F6B34,bobby womack,TRYIRIX128F14599D7
2023054,SOMJULI12A8C1384B3,jon finn group,TRXFBHA128F427FCE1
61752587,SORKQTE12A8C140C75,soul asylum,TRXMAGL128F42AFD8A
4103633,SOGTDPF12AB0185F0E,nelson ned,TRWIOSU128F931EAF7
130927808,SOWPDWP12AC90751E9,marty haugen,TROCHVT12903CF0C00
6717886,SOAZEXK12A8C1457B9,manuel carrasco,TRDZAPG128F92CDA38
3533435,SODSRAG12A8C136ED3,les yeux noirs,TRJJJQW128F4269DEC
85006995,SOOQPQN12A8C142A3F,musafir,TRXVYEV128F92F8036
14199792,SOTUZSQ12A8C1376F4,vicky emerson,TRTYVZC128F4276F5C
120735608,SOHVEMA12A8C133EC1,graeme revell,TRUGNTI128F426FB68
11841223,SOEWDUV12AB0186A7E,racetrack babies,TRMPUAS128F933A42B
10838580,SOZYJXL12A8C13AAC3,blood meridian,TRIMLQS128F426E37E
3478184,SOHMPTE12A58A78FCA,grand funk railroad,TRRHSKS128F1463289
116576340,SOEOFYX12AB018999D,wanda jackson,TRGRDWN12903CDCB2B
17128368,SOBEBRO12A8C13A69E,neutral milk hotel,TRUDGJY128F93557B2
13068156,SOFNZYX12AAF3B4C1E,phunk junkeez,TRBGDXR128F92F9737
90551317,SOTYXSY12A8C140671,udo,TRAPMRR128F42B09F6
571242,SONZOMF12A8C13F787,matisse,TRPZIEN128F42A4D13
10186571,SORJQJK12A58A7B05C,tamba trio,TRVOXNS128F92CF512
94046434,SOIZEAQ12AAF3B3833,lcd soundsystem,TRGDIZC12903CCC14A
135325892,SODYTGQ12A6D4FA553,jimmy rushing,TRZAVCE128F149A170
10714121,SOGNHAR12A8C13B757,nancy kerr & james fagan,TRZPVCT128F426C67A
65288032,SOGHAIR12A8C14386A,bullitnuts,TRSEJEX128F92D2396
13343589,SOXFQTJ12AB01852C7,kate miller-heidke,TRLQQBR12903CA935D
101691335,SOKZMGH12AB018D6E3,syncopix,TRFBLRT12903CBE49A
3546651,SOXPDUA12AB018360B,sabrina,TRTZHDT128F9310AEF
7540528,SOUBPQX12A8C13E6F4,opm,TRWLUOK128F428EDAF
2483108,SOIAEAI12A8C140130,ned's atomic dustbin,TREIGAH128F92CF2A1
65459556,SOWLGKZ12A582A29EA,mia doi todd,TRESXEW128F423CBA5
2011376,SOBHPNQ12A8C13160F,agency 1994,TRTMLJQ128F4242061
3247917,SOHAZHN12AF729D3E1,the magic numbers,TRTQHYR128F14946C7
134774252,SOKNZGD12AB01834ED,new model army,TRORZJY128F932F31B
68614868,SORPXET12AB0186455,mercromina,TRHWRUA12903CC6251
12022677,SOJKCXM12A58A7A6EB,out of order,TRRCQZS128F4225678
16961407,SOOHAFD12AB01829C8,sodom,TRHVLLF128F930D4C4
80273440,SOURSPC12AB0185289,submersed,TRZCMOC128F9326C79
116960640,SOKHINS12AC3DF5119,langhorne slim,TRLCYEB12903CF8AA1
103693606,SOASNHT12A8C1412B1,mauro bisi,TRTHURC128F92E5723
4244294,SOVLDHW12A679C8060,sophie ellis-bextor,TRCKYNZ128E07933FA
6214763,SOELINH12AB018BA50,neema,TRGEMKE12903CA743D
132328186,SOANDFA12AB018903A,lord kitchener,TRXDYLJ12903CDEAC6
72367342,SOMCJWU12A6D4FC6A1,anthony que,TRZDYEP128F9335EB7
1479387,SOYYGVL12A6D4F5497,thee stp,TREMWIW128EF363E69
5149069,SOQVSVG12AC4686202,los suaves,TRSFRNO12903D038F5
4848098,SOJOKCK12AC4689BC4,sfdk,TRWROWT12903D0D217
11164481,SOUTUBN12AAF3B549A,detroit's most wanted,TRMZPUB128F92DA900
4217189,SOFJGUM12AC4687111,stiff little fingers,TRFKZYR12903CE3408
120735616,SOEAZOM12A8C1350D4,graeme revell,TRQPING128F426FB6F
124327864,SOPVBFU12AAF3B337A,evolution,TRVSZVU128F92F8333
13357789,SOGQZZD12AAF3B5F18,jani wickholm,TRJGHFE128F92E20DB
64312672,SOSTBCJ12A8C13DB1C,eths,TRYGWKL128F42850AB
10291321,SORKAXT12A6D4FB4B0,interpol,TRKFOTY128F422BC3F
27195321,SOLLHAY12A6D4F8696,gustavo santaolalla,TRHQTZZ128F14933E9
62667684,SOLOVBI12A8C139778,nikola sarcevic,TRYNLHA128F426FF7D
79470867,SOPPHKI12A8AE473BE,chris rice,TRVXDXZ128F425AF7B
73442241,SOZGUXA12A58A78F00,chuck loeb,TRVPOHA12903CF1D11
4258238,SOOAGME12AB017B1AA,hardcore superstar,TRFJAVY12903D05471
76983144,SOLQUPQ12A8C13E187,hem,TRDQLQX12903CF7287
15527478,SOPPUON12A8C138C77,adrian weyermann,TRXGOKR128F4296419
3749720,SOTEDSB12A8C14359E,jack the ripper,TRYBEQA128F92C59F1
13818491,SOFMFRO12A58A77DB4,mac dre,TRZELGH128F425FF7F
5587568,SOQLZGK12A58A7D5D7,worm,TRGCZZV128F933BD13
13245339,SOLTLHL12AAF3B3C08,annett louisan,TRRCDZU128F92E1DAA
15502101,SOPQQKK12AAA8C944A,michael klostermann,TRBYCUZ128F92E1F9A
26967231,SOODBQQ12AB018B32F,paradigm,TRFMOOU12903CB01AC
7910784,SOROMSF12A8C13883C,herman brood,TRLBTXE128F42942A0
63253862,SOAILEM12A67AD86C5,field music,TRIAZBA128EF345FD5
116383262,SOSAZCH12AB018A9ED,dale hawkins,TRHZGQD12903CCCF66
122543164,SOJRCHP12A8C140315,onslaught,TRDFJNN128F92CAA75
77888396,SOQBFIG12AC468B2E4,venetian snares,TRGDBLN12903CE92BC
